total_net_assets,fund_yield,annual_holdings_turnover,fund_annual_report_net_expense_ratio,asset_stocks,asset_bonds,fund_sector_basic_materials,fund_sector_communication_services,fund_sector_consumer_cyclical,fund_sector_consumer_defensive,fund_sector_energy,fund_sector_financial_services,fund_sector_healthcare,fund_sector_industrials,fund_sector_real_estate,fund_sector_technology,fund_sector_utilities,fund_price_earning_ratio,fund_bond_maturity,fund_bonds_aaa,fund_bonds_aa,fund_bonds_a,fund_bonds_bbb,fund_bonds_bb,fund_bonds_below_b,fund_return_ytd,fund_alpha_3years,investment_type_Blend,investment_type_Growth,investment_type_Value,size_type_Large,size_type_Medium,size_type_Small
41678520.0,0.0,0.0,0.0079,0.9996,0.0,0.0368,0.0411,0.1115,0.036,0.0414,0.136,0.2108,0.1439,0.081,0.1386,0.0228,17.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0335,0.0,1,0,0,0,0,1
2128322560.0,0.0095,0.91,0.002,0.9992,0.0,0.0056,0.0797,0.0955,0.0,0.007,0.0842,0.1297,0.1881,0.0,0.3916,0.0186,22.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166,0.0,0,1,0,0,1,0
473299104.0,0.0091,0.0,0.0043,0.9975,0.0,0.0257,0.0805,0.1164,0.0879,0.0171,0.1171,0.1543,0.1082,0.0272,0.2316,0.034,25.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1514,-0.76,1,0,0,1,0,0
127140112.0,0.0,0.0,0.0089,0.994,0.0,0.0575,0.0,0.039,0.0,0.0,0.0,0.1437,0.1072,0.0,0.6525,0.0,53.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0
32627340.0,0.0,0.0,0.0056,0.9978,0.0,0.0067,0.066,0.1143,0.0041,0.0057,0.149,0.0631,0.216,0.0496,0.1375,0.188,21.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1713,0.0,0,0,1,1,0,0
4696231424.0,0.0032,0.89,0.0073,0.999,0.0,0.0,0.3778,0.3789,0.0334,0.0,0.0351,0.0751,0.0056,0.042,0.0519,0.0,24.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0913,0.58,0,1,0,1,0,0
6156740.0,0.0,0.0,0.0109,0.0,0.0,0.1213,0.0447,0.1138,0.0857,0.0398,0.2186,0.1425,0.0669,0.088,0.0,0.0789,15.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1974,0.0,0,0,1,0,1,0
30744126.0,0.0037,0.71,0.0123,0.0,0.0,0.266,0.0527,0.0534,0.1283,0.1166,0.2708,0.0,0.0347,0.0069,0.0567,0.0142,14.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1274,-42.95,1,0,0,1,0,0
23228484.0,0.0,0.0,0.0059,0.9975,0.0,0.0,0.0837,0.0517,0.0,0.0,0.2981,0.1201,0.1365,0.0649,0.245,0.0,46.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101,0.0,0,1,0,1,0,0
603617984.0,0.0,0.0,0.002,0.9955,0.0,0.0806,0.0552,0.1085,0.0985,0.0458,0.1823,0.1145,0.1561,0.0307,0.0923,0.0353,20.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
31922180.0,0.0185,0.0,0.0058,0.9977,0.0,0.0234,0.1093,0.1221,0.0659,0.0279,0.1418,0.1313,0.0922,0.0247,0.235,0.0265,27.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1158,-1.51,1,0,0,1,0,0
195732064.0,0.0019,1.28,0.0123,0.0,0.0,0.0137,0.1233,0.1222,0.0658,0.0245,0.1314,0.1296,0.0805,0.0212,0.2645,0.0233,27.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,1,0,0,1,0,0
3639320576.0,0.0017,0.6514,0.0075,0.9968,0.0,0.3904,0.0,0.1636,0.0,0.0,0.0,0.0,0.3182,0.0,0.1277,0.0,40.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1714,12.78,0,1,0,1,0,0
6739939.0,0.0,0.0,0.0049,1.0,0.0,0.0,0.3018,0.1781,0.114,0.0,0.0509,0.0427,0.0763,0.0,0.2362,0.0,36.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144,0.0,0,1,0,1,0,0
48531428.0,0.032,0.74,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0165,0.0514,0.3228,0.5896,0.0083,0.0,-0.0823,-1.45,0,1,0,0,1,0
0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1
92257560.0,0.0,0.97,0.007,0.9979,0.0,0.0,0.1943,0.0678,0.0,0.0,0.0286,0.0304,0.1328,0.0,0.546,0.0,32.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0556,0.0,0,1,0,0,1,0
114250656.0,0.0155,0.1,0.002,0.9965,0.0,0.0401,0.1024,0.1177,0.0753,0.0261,0.1664,0.117,0.102,0.0293,0.2031,0.0208,22.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1228,0.53,1,0,0,1,0,0
129052736.0,0.0033,0.0,0.0075,0.0,0.0,0.0379,0.0909,0.1917,0.0869,0.012,0.1232,0.1123,0.189,0.0,0.1561,0.0,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1449,0.0,1,0,0,0,1,0
95819952.0,0.0,0.0,0.0099,0.9906,0.0,0.0,0.0676,0.0971,0.1283,0.0,0.2735,0.0311,0.0696,0.1011,0.2316,0.0,14.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0,0,1,0,1,0
2976577.0,0.0,0.0,0.006,1.0,0.0,0.0,0.0,0.7596,0.1811,0.0,0.0,0.0177,0.0,0.0,0.0415,0.0,31.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1026,0.0,0,1,0,1,0,0
743712576.0,0.0296,0.48,0.0027,0.9941,0.0,0.0,0.0502,0.0329,0.2794,0.0,0.0281,0.1005,0.1672,0.1273,0.0519,0.1625,21.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1348,-4.35,0,0,1,1,0,0
70851416.0,0.0471,0.96,0.004,0.0,0.0,0.0467,0.146,0.0006,0.1597,0.0007,0.1775,0.1136,0.1199,0.0683,0.0037,0.1632,14.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1284,-1.52,0,0,1,1,0,0
5342961.0,0.0,0.0,0.0029,0.9977,0.0,0.0056,0.0901,0.0578,0.1107,0.0048,0.1258,0.1669,0.127,0.0334,0.2779,0.0,30.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
12919188.0,0.0,0.0,0.0075,0.0,0.0,0.0247,0.0435,0.1613,0.0751,0.0434,0.0932,0.1626,0.1015,0.0417,0.253,0.0,22.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1636,0.0,1,0,0,1,0,0
12678522.0,0.0212,0.27,0.0072,0.9974,0.0,0.104,0.0,0.1671,0.0489,0.131,0.0841,0.0685,0.2476,0.0282,0.0229,0.0976,21.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2215,-8.99,0,0,1,0,1,0
7430360.0,0.0,0.0,0.0079,0.0,0.0,0.0227,0.1114,0.12,0.0632,0.0286,0.1423,0.1309,0.0886,0.0257,0.2422,0.0245,26.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
7659163.0,0.0,0.0,0.0079,0.0567,0.9394,0.0227,0.1114,0.12,0.0632,0.0286,0.1423,0.1309,0.0886,0.0257,0.2422,0.0245,26.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
17307488.0,0.0,0.0,0.0125,0.9989,0.0,0.0,0.1279,0.1224,0.0,0.0,0.2017,0.2015,0.0416,0.0479,0.2571,0.0,33.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0
16143885.0,0.0,0.0,0.0039,0.9967,0.0,0.0181,0.0645,0.0956,0.1451,0.0635,0.1626,0.1564,0.161,0.0,0.1331,0.0,19.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0
491046688.0,0.0479,1.06,0.0068,0.0,0.0,0.0097,0.008,0.0,0.0808,0.3015,0.0396,0.0421,0.0489,0.3325,0.0141,0.1229,12.75,0.0,0.0,0.0,0.0,0.0077,0.162,0.2296,0.1572,-12.76,0,0,1,0,1,0
1666582272.0,0.0059,0.45,0.0015,0.9995,0.0,0.0387,0.0221,0.1525,0.0408,0.0194,0.0843,0.1824,0.1937,0.0523,0.2077,0.0061,28.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1211,-5.39,0,1,0,0,1,0
1641398656.0,0.0149,0.45,0.0015,0.9986,0.0,0.0652,0.0113,0.1459,0.0433,0.0303,0.2116,0.0496,0.1656,0.1352,0.094,0.0481,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2278,-10.2,0,0,1,0,0,1
88977552.0,0.0142,0.35,0.004,0.0,0.0,0.1139,0.0734,0.1574,0.0895,0.0628,0.108,0.0569,0.1782,0.0332,0.0726,0.0542,17.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.093,-1.43,0,0,1,1,0,0
494443328.0,0.0135,0.59,0.0049,0.0,0.0,0.1638,0.0661,0.136,0.0622,0.123,0.1242,0.0126,0.064,0.0099,0.2028,0.0352,12.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,2.12,0,0,1,1,0,0
185586048.0,0.0538,0.27,0.0085,0.0,0.0,0.0,0.035,0.0511,0.0,0.0,0.0371,0.2721,0.2098,0.1076,0.2873,0.0,43.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0379,0.0,0,1,0,0,0,1
82677192.0,0.0138,0.36,0.003,0.991,0.0,0.0293,0.0674,0.177,0.1266,0.0795,0.1181,0.1165,0.1114,0.0417,0.1244,0.0081,19.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.162,-4.4,0,0,1,1,0,0
4133430016.0,0.0125,0.04,0.0007,1.0,0.0,0.0186,0.1301,0.1155,0.0668,0.0235,0.1442,0.1327,0.0762,0.0139,0.2614,0.0171,26.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1486,1.14,1,0,0,1,0,0
11397450752.0,0.0054,0.06,0.0007,1.0,0.0,0.021,0.1852,0.1889,0.0254,0.0,0.0732,0.0602,0.0368,0.0182,0.3912,0.0,38.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1384,5.72,0,1,0,1,0,0
30536358.0,0.0,0.0,0.011,0.0,0.0,0.0966,0.0376,0.131,0.0099,0.0795,0.1525,0.0459,0.197,0.0738,0.159,0.0174,19.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3488,0.0,0,0,1,0,0,1
4516962304.0,0.0216,0.09,0.0007,1.0,0.0,0.0153,0.0572,0.0185,0.1216,0.0547,0.2381,0.2287,0.1285,0.0082,0.0896,0.0398,19.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1597,-3.83,0,0,1,1,0,0
17595048.0,0.0,0.02,0.0045,0.99,0.0,0.059,0.0468,0.1586,0.0,0.0,0.0547,0.2248,0.1164,0.0,0.3398,0.0,49.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0819,0.0,0,1,0,0,1,0
12162815.0,0.0,0.0,0.0015,0.9999,0.0,0.037,0.0202,0.1532,0.0445,0.0233,0.1613,0.1163,0.1924,0.0995,0.1335,0.0186,25.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
1605340544.0,0.0175,0.46,0.0075,0.9451,0.048,0.0496,0.0,0.0972,0.2328,0.0,0.0,0.6027,0.0176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4397,-20.98,0,1,0,0,0,1
745640128.0,0.0611,0.0,0.0045,0.9991,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3957,-14.78,0,0,1,0,1,0
19153534.0,0.0,0.0,0.0085,0.0,0.0,0.0052,0.2884,0.1086,0.0249,0.0,0.0678,0.1277,0.028,0.0214,0.3281,0.0,39.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0644,0.0,0,1,0,1,0,0
86289496.0,0.0087,0.65,0.0012,0.9976,0.0,0.0309,0.1079,0.1411,0.0336,0.0249,0.1644,0.0759,0.121,0.02,0.2707,0.0095,25.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1255,-1.07,1,0,0,1,0,0
744702080.0,0.0229,0.0,0.0077,0.0,0.0,0.0275,0.0177,0.0233,0.0068,0.033,0.0874,0.1944,0.1223,0.0805,0.3497,0.0573,23.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057,0.34,1,0,0,0,1,0
1175248512.0,0.0094,0.13,0.0055,0.9989,0.0,0.2292,0.0,0.0324,0.2708,0.0,0.0,0.2666,0.2009,0.0,0.0,0.0,24.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1693,0.68,1,0,0,1,0,0
189651872.0,0.0,0.0,0.0065,0.0,0.0,0.0,0.0782,0.0994,0.0,0.0,0.0419,0.1878,0.126,0.0,0.4667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1535,0.0,0,1,0,0,0,1
344054528.0,0.0665,0.31,0.004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0186,0.0,0.0,0.9814,0.0,0.0,5.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2057,-12.43,0,0,1,0,0,1
71432016.0,0.0202,0.94,0.0058,0.9984,0.0,0.0084,0.1763,0.1509,0.0789,0.0107,0.2288,0.0867,0.084,0.0814,0.086,0.008,15.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0661,-2.91,0,0,1,1,0,0
14713177.0,0.0018,0.161,0.0068,0.9961,0.0,0.0609,0.0457,0.4162,0.0,0.0,0.0,0.0,0.0831,0.0,0.3942,0.0,27.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1138,0.0,1,0,0,1,0,0
49438496.0,0.0,0.0,0.0136,0.0,0.0,0.1762,0.0,0.2178,0.2054,0.191,0.0224,0.0041,0.0075,0.0,0.1757,0.0,30.79,6.49,0.1097,0.0043,0.0179,0.0233,0.4186,0.106,0.0,0.0,1,0,0,1,0,0
2878516.0,0.0,0.0,0.0068,0.9957,0.0,0.0,0.5867,0.0244,0.0,0.0,0.0,0.0,0.0,0.0,0.3889,0.0,39.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1424,0.0,0,1,0,0,1,0
44793408.0,0.0026,0.0,0.0075,0.0,0.0,0.0769,0.0511,0.05,0.0255,0.0266,0.1492,0.1543,0.1518,0.1009,0.1653,0.0484,18.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0483,2.42,1,0,0,0,0,1
950710464.0,0.0,0.0,0.0074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0962,0.0,0,1,0,0,0,1
128705688.0,0.0,0.0,0.0118,0.0,0.0,0.0233,0.111,0.1208,0.0642,0.0302,0.1462,0.1309,0.0899,0.0239,0.2338,0.0259,27.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1177,0.0,1,0,0,1,0,0
11515677.0,0.0,0.0,0.0075,0.0,0.0,0.0,0.3746,0.5396,0.0,0.0,0.0858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1
119548696.0,0.016,0.4,0.0034,0.9971,0.0,0.0248,0.1437,0.1215,0.1459,0.0207,0.0532,0.2368,0.0495,0.0524,0.1237,0.0276,25.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1159,-1.81,1,0,0,1,0,0
28620278.0,0.0137,0.25,0.0049,0.9949,0.0,0.0229,0.1206,0.1196,0.0558,0.0,0.1606,0.1465,0.1022,0.0205,0.1969,0.0545,27.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1061,0.0,1,0,0,1,0,0
470225600.0,0.0,1.34,0.01,0.0,0.0,0.0594,0.0,0.762,0.0,0.0,0.0,0.0,0.1787,0.0,0.0,0.0,13.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.687,0.72,0,0,1,0,1,0
558150656.0,0.0241,0.22,0.0035,0.9982,0.0,0.4638,0.0,0.0,0.0629,0.4733,0.0,0.0,0.0,0.0,0.0,0.0,25.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2681,-10.34,0,0,1,1,0,0
20379072.0,0.0341,1.03,0.005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.74,0.1484,0.0483,0.0437,0.2409,0.18,0.0558,0.0087,1.7,1,0,0,0,0,1
2891269888.0,0.0224,0.13,0.0047,0.9939,0.0,0.0,0.2436,0.0,0.0,0.0805,0.0,0.0312,0.3342,0.059,0.0017,0.2498,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0797,-1.06,0,0,1,1,0,0
116111896.0,0.0,0.0,0.0079,0.9947,0.0,0.0,0.1955,0.1727,0.0468,0.0,0.0251,0.0704,0.0261,0.0,0.4546,0.0089,35.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0661,0.0,0,1,0,1,0,0
25731980.0,0.0209,0.25,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.1042,0.0,0.0,0.0373,0.0,0.0,0.8585,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066,-5.35,0,0,1,0,1,0
8575520256.0,0.0194,0.0,0.0035,0.9977,0.0,0.1088,0.014,0.0902,0.1998,0.033,0.1101,0.12,0.2196,0.0463,0.0157,0.0426,25.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1452,-1.11,0,0,1,1,0,0
57400072.0,0.0,0.0,0.0081,1.0,0.0,0.0,0.2017,0.1728,0.0498,0.0,0.0237,0.0689,0.0276,0.0,0.4457,0.0097,34.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0645,0.0,0,1,0,1,0,0
46266192.0,0.0236,0.0838,0.005,0.9975,0.0,0.1131,0.1377,0.0017,0.1841,0.164,0.2129,0.0025,0.0995,0.0182,0.0452,0.0211,17.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1493,-7.5,1,0,0,0,1,0
517255488.0,0.0092,0.13,0.002,0.604,0.3954,0.0215,0.118,0.1187,0.0615,0.0268,0.1387,0.1291,0.0841,0.0245,0.2559,0.0213,26.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1154,0.0,1,0,0,1,0,0
660049280.0,0.0017,0.86,0.0035,0.9984,0.0,0.0145,0.1309,0.154,0.0427,0.0,0.1025,0.1096,0.0722,0.0155,0.3581,0.0,40.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0908,6.38,0,1,0,1,0,0
917930624.0,0.0125,0.38,0.0035,0.999,0.0,0.0366,0.0619,0.0388,0.1157,0.0333,0.2039,0.1522,0.1385,0.0441,0.1314,0.0435,21.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1336,-4.88,0,0,1,1,0,0
305542848.0,0.0003,0.94,0.004,0.9987,0.0,0.0242,0.0733,0.1289,0.017,0.0,0.0324,0.1867,0.1214,0.0,0.416,0.0,41.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0651,4.18,0,1,0,0,1,0
217782416.0,0.0115,0.72,0.004,0.9992,0.0,0.0559,0.0488,0.1325,0.0419,0.0339,0.2243,0.0589,0.138,0.1294,0.0864,0.0501,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2062,-7.56,0,0,1,0,1,0
49237192.0,0.0239,0.29,0.0035,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,52.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2693,-1.59,0,0,1,0,1,0
860505664.0,0.0045,0.54,0.004,0.9986,0.0,0.0396,0.0178,0.1583,0.0369,0.0257,0.136,0.1326,0.1661,0.1047,0.1683,0.014,21.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1635,-3.4,1,0,0,0,0,1
389177152.0,0.0757,0.11,0.0068,0.9975,0.0,0.0,0.1955,0.1726,0.0468,0.0,0.0251,0.0704,0.0261,0.0,0.4547,0.0089,35.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0644,0.0,0,1,0,1,0,0
5666319.0,0.0,0.0,0.0075,0.9956,0.0,0.03,0.2212,0.2713,0.0613,0.0284,0.1026,0.1009,0.1112,0.0,0.0729,0.0,17.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2268,0.0,0,0,1,0,1,0
10654498.0,0.018,0.3,0.008,0.0,0.0,0.2988,0.0014,0.0071,0.0,0.1199,0.1589,0.0,0.3308,0.0,0.0037,0.0794,15.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1393,-2.77,0,0,1,1,0,0
4548273.0,0.0,0.0,0.0079,0.0,0.0,0.0227,0.1114,0.12,0.0632,0.0286,0.1423,0.1309,0.0886,0.0257,0.2422,0.0245,26.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114,0.0,1,0,0,1,0,0
26596904.0,0.0287,0.0,0.0048,0.9978,0.0,0.0,0.1077,0.0856,0.2361,0.0,0.0636,0.2059,0.201,0.0,0.0774,0.0227,21.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1472,0.72,1,0,0,1,0,0
1568427904.0,0.0128,3.21,0.0029,1.0,0.0,0.0745,0.0368,0.1767,0.0353,0.0271,0.2016,0.0591,0.168,0.0382,0.1691,0.0136,17.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1833,3.6,0,0,1,0,1,0
104704488.0,0.0074,2.82,0.0039,0.9919,0.0,0.0606,0.0445,0.2087,0.0248,0.0527,0.187,0.1083,0.1939,0.0302,0.0876,0.0016,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2652,-3.74,0,0,1,0,0,1
312234496.0,0.0114,0.42,0.002,0.9989,0.0,0.0602,0.0372,0.1645,0.0435,0.0237,0.156,0.0841,0.1659,0.0456,0.1926,0.0266,18.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1706,-7.34,1,0,0,0,1,0
4283771648.0,0.0058,0.19,0.0021,0.998,0.0,0.0036,0.1765,0.1588,0.0362,0.0035,0.0599,0.103,0.0456,0.0123,0.393,0.0076,31.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1261,5.09,0,1,0,1,0,0
543565568.0,0.016,0.28,0.002,0.9994,0.0,0.0245,0.0216,0.105,0.1041,0.0035,0.1465,0.0998,0.1699,0.0584,0.1896,0.077,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1673,-3.3,0,0,1,0,1,0
655207104.0,0.0244,0.34,0.002,0.9976,0.0,0.0681,0.0373,0.1121,0.1248,0.0381,0.204,0.0249,0.093,0.1159,0.0812,0.1006,16.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2796,-6.73,0,0,1,0,1,0
1101521152.0,0.0116,0.0,0.0058,1.0,0.0,0.0,0.0939,0.8734,0.0,0.0,0.0,0.0155,0.0,0.0,0.0172,0.0,28.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0662,0.0,0,1,0,1,0,0
72334944.0,0.0,0.0,0.0039,0.9986,0.0,0.0235,0.1178,0.1155,0.0635,0.0258,0.1394,0.1343,0.0872,0.0246,0.2443,0.0241,27.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
8977993.0,0.0,0.0,0.0107,0.0,0.0,0.0,0.1165,0.5296,0.0,0.0,0.0,0.0,0.2099,0.1341,0.0099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
7054845.0,0.0,0.0,0.0075,0.0,0.0,0.0182,0.097,0.1205,0.0986,0.0,0.199,0.0794,0.15,0.0814,0.1224,0.0335,33.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0
118941880.0,0.0075,0.65,0.0079,1.0,0.0,0.0392,0.0,0.0966,0.0078,0.0762,0.1884,0.0844,0.2067,0.1272,0.1162,0.0573,22.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1691,0.0,1,0,0,0,0,1
688720320.0,0.0156,0.0,0.0048,0.9921,0.0,0.0,0.0642,0.0933,0.1574,0.0,0.0873,0.2225,0.1549,0.0,0.2052,0.0153,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1066,-2.23,0,0,1,1,0,0
143109360.0,0.0152,0.0,0.0048,0.9988,0.0,0.0161,0.0478,0.1094,0.0834,0.0031,0.1882,0.096,0.2457,0.0,0.1517,0.0586,22.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1385,-6.32,1,0,0,0,0,1
6161503.0,0.017,0.0,0.0095,0.0,0.0,0.0638,0.1207,0.0762,0.1471,0.006,0.1385,0.1684,0.1138,0.02,0.0726,0.0729,21.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0695,0.0,1,0,0,1,0,0
185318080.0,0.0251,0.0,0.0079,0.9999,0.0,0.0246,0.111,0.1186,0.0647,0.0278,0.1476,0.1309,0.0926,0.0255,0.2313,0.0254,25.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1796,0.0,1,0,0,1,0,0
9659576.0,0.0,0.0,0.0078,0.0,0.0,0.0246,0.111,0.1186,0.0647,0.0278,0.1475,0.1309,0.0925,0.0255,0.2315,0.0254,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
5615300.0,0.0189,0.0,0.0083,0.0,0.0,0.052,0.0263,0.1388,0.0395,0.0456,0.1633,0.1172,0.1698,0.0917,0.1405,0.0154,17.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2611,0.0,1,0,0,0,0,1
73455512.0,0.0,0.0,0.0079,1.0,0.0,0.0227,0.1114,0.12,0.0632,0.0285,0.1422,0.1309,0.0886,0.0258,0.2422,0.0245,26.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0364,0.0,1,0,0,1,0,0
323540800.0,0.0018,0.0,0.005,0.9971,0.0,0.0,0.0,0.2431,0.2203,0.0,0.0562,0.4804,0.0,0.0,0.0,0.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1322,0.0,0,1,0,0,1,0
8802117.0,0.0169,0.03,0.0007,0.9983,0.0,0.0812,0.058,0.1181,0.0978,0.0327,0.16,0.118,0.1527,0.034,0.1153,0.0321,19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0921,-0.7,1,0,0,1,0,0
